,State,Country,Lat,Long,Date,Confirmed,Deaths,Recoverd
63074,,Bulgaria,42.7339,25.4858,9/15/20,18216,736.0,13057.0
63075,,Burkina Faso,12.2383,-1.5616,9/15/20,1733,56.0,1141.0
63076,,Burma,21.9162,95.956,9/15/20,3636,39.0,832.0
63077,,Burundi,-3.3731,29.9189,9/15/20,472,1.0,374.0
63078,,Cabo Verde,16.5388,-23.0418,9/15/20,4904,46.0,4294.0
63079,,Cambodia,11.55,104.9167,9/15/20,275,0.0,274.0
63080,,Cameroon,3.8480000000000003,11.5021,9/15/20,20271,,18837.0
63081,Alberta,Canada,53.9333,-116.5765,9/15/20,15957,254.0,
63082,British Columbia,Canada,53.7267,-127.6476,9/15/20,7376,219.0,
63083,Diamond Princess,Canada,0.0,0.0,9/15/20,0,1.0,
63084,Grand Princess,Canada,0.0,0.0,9/15/20,13,0.0,
63085,Manitoba,Canada,53.7609,-98.8139,9/15/20,1466,16.0,
63086,New Brunswick,Canada,46.5653,-66.4619,9/15/20,194,2.0,
63087,Newfoundland and Labrador,Canada,53.1355,-57.6604,9/15/20,271,3.0,
63088,Northwest Territories,Canada,64.8255,-124.8457,9/15/20,5,0.0,
63089,Nova Scotia,Canada,44.681999999999995,-63.7443,9/15/20,1086,,
63090,Ontario,Canada,51.2538,-85.3232,9/15/20,47165,2870.0,
63091,Prince Edward Island,Canada,46.5107,-63.4168,9/15/20,57,0.0,
63092,Quebec,Canada,52.9399,-73.5491,9/15/20,65554,5785.0,
63093,Saskatchewan,Canada,52.9399,-106.4509,9/15/20,1741,24.0,
63094,Yukon,Canada,64.2823,-135.0,9/15/20,15,0.0,
63095,,Central African Republic,6.6111,20.9394,9/15/20,4772,62.0,1828.0
63096,,Chad,15.4542,18.7322,9/15/20,1087,81.0,944.0
63097,,Chile,-35.6751,-71.543,9/15/20,437983,12040.0,409944.0
63098,Anhui,China,31.8257,117.2264,9/15/20,991,6.0,985.0
63099,Beijing,China,40.1824,116.4142,9/15/20,935,9.0,926.0
63100,Chongqing,China,30.0572,107.874,9/15/20,584,6.0,577.0
63101,Fujian,China,26.0789,117.9874,9/15/20,392,1.0,377.0
63102,Gansu,China,35.7518,104.2861,9/15/20,170,2.0,168.0
63103,Guangdong,China,23.3417,113.4244,9/15/20,1783,8.0,1757.0
63104,Guangxi,China,23.8298,108.7881,9/15/20,258,2.0,253.0
63105,Guizhou,China,26.8154,106.8748,9/15/20,147,2.0,145.0
63106,Hainan,China,19.1959,109.7453,9/15/20,171,6.0,165.0
63107,Hebei,China,39.549,116.1306,9/15/20,365,6.0,
63108,Heilongjiang,China,47.861999999999995,127.7615,9/15/20,948,,935.0
63109,Henan,China,37.8957,114.9042,9/15/20,1277,22.0,
63110,Hong Kong,China,22.3,114.2,9/15/20,4975,102.0,4646.0
63111,Hubei,China,30.9756,112.2707,9/15/20,68139,4512.0,63627.0
63112,Hunan,China,27.6104,111.7088,9/15/20,1019,4.0,1015.0
63113,Inner Mongolia,China,44.0935,113.9448,9/15/20,261,1.0,259.0
63114,Jiangsu,China,32.9711,119.455,9/15/20,665,0.0,663.0
63115,Jiangxi,China,27.614,115.7221,9/15/20,935,1.0,934.0
63116,Jilin,China,43.6661,126.1923,9/15/20,157,2.0,155.0
63117,Liaoning,China,41.2956,122.6085,9/15/20,264,2.0,262.0
63118,Macau,China,22.1667,113.55,9/15/20,46,0.0,46.0
63119,Ningxia,China,37.2692,106.1655,9/15/20,75,0.0,75.0
63120,Qinghai,China,35.7452,95.9956,9/15/20,18,0.0,18.0
63121,Shaanxi,China,35.1917,108.8701,9/15/20,382,3.0,370.0
63122,Shandong,China,36.3427,118.1498,9/15/20,831,7.0,813.0
63123,Shanghai,China,31.201999999999998,121.4491,9/15/20,950,,904.0
63124,Shanxi,China,37.5777,112.2922,9/15/20,203,0.0,202.0
63125,Sichuan,China,30.6171,102.7103,9/15/20,670,3.0,650.0
63126,Tianjin,China,39.3054,117.323,9/15/20,234,3.0,225.0
63127,Tibet,China,31.6927,88.0924,9/15/20,1,0.0,1.0
63128,Xinjiang,China,41.1129,85.2401,9/15/20,902,3.0,899.0
63129,Yunnan,China,24.974,101.48700000000001,9/15/20,205,,195.0
63130,Zhejiang,China,29.1832,120.0934,9/15/20,1282,1.0,1272.0
63131,,Colombia,4.5709,-74.2973,9/15/20,728590,23288.0,607978.0
63132,,Comoros,-11.6455,43.3333,9/15/20,467,7.0,446.0
63133,,Congo (Brazzaville),-0.228,15.8277,9/15/20,4934,88.0,3887.0
63134,,Congo (Kinshasa),-4.0383,21.7587,9/15/20,10401,267.0,9817.0
63135,,Costa Rica,9.7489,-83.7534,9/15/20,58137,633.0,21536.0
63136,,Cote d'Ivoire,7.54,-5.5471,9/15/20,19100,120.0,18228.0
63137,,Croatia,45.1,15.2,9/15/20,13749,230.0,11412.0
63138,,Cuba,21.521757,-77.78116700000002,9/15/20,4803,108.0,4119.0
63139,,Cyprus,35.1264,33.4299,9/15/20,1540,22.0,1282.0
63140,,Czechia,49.8175,15.472999999999999,9/15/20,38896,,22613.0
63141,Faroe Islands,Denmark,61.8926,-6.9118,9/15/20,428,0.0,412.0
63142,Greenland,Denmark,71.7069,-42.6043,9/15/20,14,0.0,14.0
63143,,Denmark,56.2639,9.5018,9/15/20,20571,633.0,16557.0
63144,,Diamond Princess,0.0,0.0,9/15/20,712,13.0,651.0
63145,,Djibouti,11.8251,42.5903,9/15/20,5396,61.0,5331.0
63146,,Dominica,15.415,-61.371,9/15/20,24,0.0,18.0
63147,,Dominican Republic,18.7357,-70.1627,9/15/20,104803,1998.0,78387.0
63148,,Ecuador,-1.8312,-78.1834,9/15/20,119553,10963.0,97063.0
63149,,Egypt,26.820553000000004,30.802497999999996,9/15/20,101340,,85745.0
63150,,El Salvador,13.7942,-88.8965,9/15/20,27088,792.0,19450.0
63151,,Equatorial Guinea,1.6508,10.2679,9/15/20,5000,83.0,4496.0
63152,,Eritrea,15.1794,39.7823,9/15/20,364,0.0,304.0
63153,,Estonia,58.5953,25.0136,9/15/20,2722,64.0,2286.0
63154,,Eswatini,-26.5225,31.4659,9/15/20,5128,101.0,4401.0
63155,,Ethiopia,9.145,40.4897,9/15/20,65486,1035.0,25988.0
63156,,Fiji,-17.7134,178.065,9/15/20,32,2.0,24.0
63157,,Finland,61.92411,25.748151,9/15/20,8725,339.0,7500.0
63158,French Guiana,France,3.9339,-53.1258,9/15/20,9578,64.0,9202.0
63159,French Polynesia,France,-17.6797,149.4068,9/15/20,1099,2.0,672.0
63160,Guadeloupe,France,16.265,-61.551,9/15/20,3080,24.0,837.0
63161,Martinique,France,14.6415,-61.0242,9/15/20,1122,18.0,98.0
63162,Mayotte,France,-12.8275,45.166244,9/15/20,3374,40.0,2964.0
63163,New Caledonia,France,-20.904304999999997,165.618042,9/15/20,26,,26.0
63164,Reunion,France,-21.1151,55.5364,9/15/20,2902,15.0,1313.0
63165,Saint Barthelemy,France,17.9,-62.8333,9/15/20,23,0.0,16.0
63166,Saint Pierre and Miquelon,France,46.8852,-56.3159,9/15/20,11,0.0,5.0
63167,St Martin,France,18.0708,-63.0501,9/15/20,330,6.0,206.0
63168,,France,46.2276,2.2137,9/15/20,412360,30838.0,75477.0
63169,,Gabon,-0.8037,11.6094,9/15/20,8654,53.0,7785.0
63170,,Gambia,13.4432,-15.3101,9/15/20,3428,105.0,1737.0
63171,,Georgia,42.3154,43.3569,9/15/20,2562,19.0,1369.0
63172,,Germany,51.165690999999995,10.451526,9/15/20,265014,,235112.0
63173,,Ghana,7.9465,-1.0232,9/15/20,45655,294.0,44797.0
63174,,Greece,39.0742,21.8243,9/15/20,13730,313.0,1347.0
63175,,Grenada,12.1165,-61.678999999999995,9/15/20,24,,24.0
63176,,Guatemala,15.7835,-90.2308,9/15/20,82684,2984.0,71983.0
63177,,Guinea,9.9456,-9.6966,9/15/20,10111,63.0,9444.0
63178,,Guinea-Bissau,11.8037,-15.1804,9/15/20,2275,39.0,1127.0
63179,,Guyana,4.860416000000002,-58.93018000000001,9/15/20,1958,58.0,1302.0
63180,,Haiti,18.9712,-72.2852,9/15/20,8530,220.0,6181.0
63181,,Holy See,41.9029,12.4534,9/15/20,12,0.0,12.0
63182,,Honduras,15.2,-86.2419,9/15/20,68620,2087.0,18487.0
63183,,Hungary,47.1625,19.5033,9/15/20,13879,646.0,4130.0
63184,,Iceland,64.9631,-19.0208,9/15/20,2174,10.0,2102.0
63185,,India,20.593684,78.96288,9/15/20,5020359,82066.0,3942360.0
63186,,Indonesia,-0.7893,113.9213,9/15/20,225030,8965.0,161065.0
63187,,Iran,32.427908,53.68804599999999,9/15/20,407353,23453.0,349984.0
63188,,Iraq,33.223191,43.679291,9/15/20,298702,8166.0,233346.0
63189,,Ireland,53.1424,-7.6921,9/15/20,31549,1787.0,23364.0
63190,,Israel,31.046051000000002,34.851612,9/15/20,164402,,120727.0
63191,,Italy,41.87194,12.56738,9/15/20,289990,35633.0,214645.0
63192,,Jamaica,18.1096,-77.2975,9/15/20,4042,46.0,1163.0
63193,,Japan,36.204824,138.252924,9/15/20,76446,1463.0,66901.0
63194,,Jordan,31.24,36.51,9/15/20,3677,26.0,2311.0
63195,,Kazakhstan,48.0196,66.9237,9/15/20,106984,1671.0,101267.0
63196,,Kenya,-0.0236,37.9062,9/15/20,36301,634.0,23364.0
63197,,"Korea, South",35.90775700000001,127.766922,9/15/20,22504,367.0,19310.0
63198,,Kosovo,42.602636,20.902977,9/15/20,12683,488.0,8788.0
63199,,Kuwait,29.311659999999996,47.481766,9/15/20,96301,,86219.0
63200,,Kyrgyzstan,41.20438,74.766098,9/15/20,44999,1063.0,41103.0
63201,,Laos,19.856270000000002,102.495496,9/15/20,23,,22.0
63202,,Latvia,56.8796,24.6032,9/15/20,1482,35.0,1248.0
63203,,Lebanon,33.8547,35.8623,9/15/20,25449,252.0,9216.0
63204,,Lesotho,-29.61,28.2336,9/15/20,1327,33.0,687.0
63205,,Liberia,6.4280550000000005,-9.429499,9/15/20,1327,82.0,1214.0
63206,,Libya,26.3351,17.228331,9/15/20,24144,383.0,13252.0
63207,,Liechtenstein,47.14,9.55,9/15/20,111,1.0,105.0
63208,,Lithuania,55.1694,23.8813,9/15/20,3397,87.0,2094.0
63209,,Luxembourg,49.8153,6.1296,9/15/20,7284,124.0,6561.0
63210,,MS Zaandam,0.0,0.0,9/15/20,9,2.0,0.0
63211,,Madagascar,-18.766947000000002,46.869107,9/15/20,15803,,14452.0
63212,,Malawi,-13.2543,34.3015,9/15/20,5701,178.0,3762.0
63213,,Malaysia,4.210483999999999,101.97576600000001,9/15/20,9969,,9209.0
63214,,Maldives,3.2028,73.2207,9/15/20,9328,33.0,7729.0
63215,,Mali,17.570692,-3.996166000000001,9/15/20,2940,128.0,2302.0
63216,,Malta,35.9375,14.3754,9/15/20,2454,16.0,1931.0
63217,,Mauritania,21.0079,-10.9408,9/15/20,7319,161.0,6839.0
63218,,Mauritius,-20.348404000000002,57.552152,9/15/20,365,,338.0
63219,,Mexico,23.6345,-102.5528,9/15/20,676487,71678.0,569546.0
63220,,Moldova,47.4116,28.3699,9/15/20,43734,1143.0,32293.0
63221,,Monaco,43.7333,7.4167,9/15/20,178,1.0,133.0
63222,,Mongolia,46.8625,103.8467,9/15/20,311,0.0,301.0
63223,,Montenegro,42.708678000000006,19.37439,9/15/20,7061,123.0,4692.0
63224,,Morocco,31.7917,-7.0926,9/15/20,90324,1648.0,71047.0
63225,,Mozambique,-18.665695,35.529562,9/15/20,5713,37.0,
63226,,Namibia,-22.9576,18.4904,9/15/20,9901,106.0,7358.0
63227,,Nepal,28.1667,84.25,9/15/20,56788,371.0,40638.0
63228,Aruba,Netherlands,12.5211,-69.9683,9/15/20,3152,22.0,1610.0
63229,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,9/15/20,25,0.0,7.0
63230,Curacao,Netherlands,12.1696,-68.99,9/15/20,169,1.0,61.0
63231,Sint Maarten,Netherlands,18.0425,-63.0548,9/15/20,549,19.0,468.0
63232,,Netherlands,52.1326,5.2913,9/15/20,84778,6258.0,0.0
63233,,New Zealand,-40.9006,174.886,9/15/20,1802,25.0,1698.0
63234,,Nicaragua,12.865416,-85.207229,9/15/20,4961,147.0,2913.0
63235,,Niger,17.607789,8.081666,9/15/20,1182,69.0,1104.0
63236,,Nigeria,9.082,8.6753,9/15/20,56478,1088.0,44430.0
63237,,North Macedonia,41.6086,21.7453,9/15/20,15925,661.0,13418.0
63238,,Norway,60.472,8.4689,9/15/20,12393,265.0,10371.0
63239,,Oman,21.512583,55.92325500000001,9/15/20,90660,797.0,84113.0
63240,,Pakistan,30.3753,69.3451,9/15/20,303089,6393.0,290760.0
63241,,Panama,8.538,-80.7821,9/15/20,102832,2187.0,75592.0
63242,,Papua New Guinea,-6.314993,143.95555,9/15/20,511,6.0,232.0
63243,,Paraguay,-23.4425,-58.4438,9/15/20,29298,552.0,15261.0
63244,,Peru,-9.19,-75.0152,9/15/20,733860,30812.0,573364.0
63245,,Philippines,12.879721,121.77401699999999,9/15/20,269407,,207352.0
63246,,Poland,51.9194,19.1451,9/15/20,75134,2227.0,61548.0
63247,,Portugal,39.3999,-8.2245,9/15/20,65021,1875.0,44362.0
63248,,Qatar,25.3548,51.1839,9/15/20,122214,208.0,119144.0
63249,,Romania,45.9432,24.9668,9/15/20,105298,4236.0,43244.0
63250,,Russia,61.52401,105.31875600000001,9/15/20,1069873,,881693.0
63251,,Rwanda,-1.9403,29.8739,9/15/20,4624,22.0,2767.0
63252,,Saint Kitts and Nevis,17.357822,-62.782998,9/15/20,17,0.0,17.0
63253,,Saint Lucia,13.9094,-60.9789,9/15/20,27,0.0,26.0
63254,,Saint Vincent and the Grenadines,12.9843,-61.2872,9/15/20,64,0.0,62.0
63255,,San Marino,43.9424,12.4578,9/15/20,723,42.0,663.0
63256,,Sao Tome and Principe,0.1864,6.6131,9/15/20,907,15.0,871.0
63257,,Saudi Arabia,23.885942,45.079162,9/15/20,326930,4338.0,305022.0
63258,,Senegal,14.4974,-14.4524,9/15/20,14529,298.0,10692.0
63259,,Serbia,44.0165,21.0059,9/15/20,32511,735.0,0.0
63260,,Seychelles,-4.6796,55.492,9/15/20,140,0.0,136.0
63261,,Sierra Leone,8.460555000000001,-11.779889,9/15/20,2126,72.0,1640.0
63262,,Singapore,1.2833,103.8333,9/15/20,57488,27.0,56884.0
63263,,Slovakia,48.669,19.699,9/15/20,5768,38.0,3214.0
63264,,Slovenia,46.1512,14.9955,9/15/20,3831,135.0,2789.0
63265,,Somalia,5.152149,46.199616,9/15/20,3390,98.0,2812.0
63266,,South Africa,-30.5595,22.9375,9/15/20,651521,15641.0,583126.0
63267,,South Sudan,6.8770000000000024,31.307,9/15/20,2592,,1290.0
63268,,Spain,40.463667,-3.7492199999999998,9/15/20,603167,,150376.0
63269,,Sri Lanka,7.873054,80.77179699999998,9/15/20,3271,13.0,3016.0
63270,,Sudan,12.8628,30.2176,9/15/20,13535,836.0,6759.0
63271,,Suriname,3.9193,-56.0278,9/15/20,4625,95.0,3996.0
63272,,Sweden,60.128161,18.643501,9/15/20,87345,5851.0,0.0
63273,,Switzerland,46.8182,8.2275,9/15/20,47751,2028.0,39900.0
63274,,Syria,34.802075,38.99681500000001,9/15/20,3614,160.0,
63275,,Taiwan*,23.7,121.0,9/15/20,499,7.0,476.0
63276,,Tajikistan,38.861,71.2761,9/15/20,9129,73.0,7896.0
63277,,Tanzania,-6.369028,34.888822,9/15/20,509,21.0,183.0
63278,,Thailand,15.870032,100.992541,9/15/20,3490,58.0,3316.0
63279,,Timor-Leste,-8.874217,125.727539,9/15/20,27,0.0,
63280,,Togo,8.6195,0.8248,9/15/20,1595,40.0,1219.0
63281,,Trinidad and Tobago,10.6918,-61.2225,9/15/20,3223,56.0,798.0
63282,,Tunisia,33.886917,9.537499,9/15/20,7623,123.0,2262.0
63283,,Turkey,38.9637,35.2433,9/15/20,294620,7186.0,261260.0
63284,,US,40.0,-100.0,9/15/20,6592342,195781.0,2495127.0
63285,,Uganda,1.373333,32.290275,9/15/20,5123,58.0,2333.0
63286,,Ukraine,48.3794,31.1656,9/15/20,163678,3326.0,73422.0
63287,,United Arab Emirates,23.424076,53.847818000000004,9/15/20,80940,,70635.0
63288,Anguilla,United Kingdom,18.2206,-63.0686,9/15/20,3,0.0,3.0
63289,Bermuda,United Kingdom,32.3078,-64.7505,9/15/20,177,9.0,164.0
63290,British Virgin Islands,United Kingdom,18.4207,-64.64,9/15/20,66,1.0,37.0
63291,Cayman Islands,United Kingdom,19.3133,-81.2546,9/15/20,208,1.0,204.0
63292,Channel Islands,United Kingdom,49.3723,-2.3644,9/15/20,639,48.0,575.0
63293,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,9/15/20,13,0.0,13.0
63294,Gibraltar,United Kingdom,36.1408,-5.3536,9/15/20,334,0.0,307.0
63295,Isle of Man,United Kingdom,54.2361,-4.5481,9/15/20,339,24.0,312.0
63296,Montserrat,United Kingdom,16.742498,-62.187366000000004,9/15/20,13,,12.0
63297,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,9/15/20,650,5.0,557.0
63298,,United Kingdom,55.3781,-3.4360000000000004,9/15/20,374228,41664.0,0.0
63299,,Uruguay,-32.5228,-55.7658,9/15/20,1827,45.0,1545.0
63300,,Uzbekistan,41.377491,64.585262,9/15/20,48429,402.0,44942.0
63301,,Venezuela,6.4238,-66.5897,9/15/20,62655,502.0,50361.0
63302,,Vietnam,14.058323999999999,108.277199,9/15/20,1063,,931.0
63303,,West Bank and Gaza,31.9522,35.2332,9/15/20,32250,229.0,21804.0
63304,,Western Sahara,24.2155,-12.8858,9/15/20,10,1.0,8.0
63305,,Yemen,15.552726999999999,48.516388,9/15/20,2016,,1219.0
63306,,Zambia,-13.133897,27.849332,9/15/20,13819,324.0,12590.0
63307,,Zimbabwe,-19.015438,29.154857,9/15/20,7576,224.0,5783.0
63308,,Afghanistan,33.93911,67.709953,9/16/20,38855,1436.0,32503.0
63309,,Albania,41.1533,20.1683,9/16/20,11816,343.0,6733.0
63310,,Algeria,28.0339,1.6596,9/16/20,48966,1645.0,34517.0
63311,,Andorra,42.5063,1.5218,9/16/20,1483,53.0,1054.0
63312,,Angola,-11.2027,17.8739,9/16/20,3675,143.0,1401.0
63313,,Antigua and Barbuda,17.0608,-61.7964,9/16/20,95,3.0,91.0
63314,,Argentina,-38.4161,-63.6167,9/16/20,589012,12116.0,448263.0
63315,,Armenia,40.0691,45.0382,9/16/20,46376,923.0,42069.0
63316,Australian Capital Territory,Australia,-35.4735,149.0124,9/16/20,113,3.0,110.0
63317,New South Wales,Australia,-33.8688,151.2093,9/16/20,4190,52.0,2994.0
63318,Northern Territory,Australia,-12.4634,130.8456,9/16/20,33,0.0,31.0
63319,Queensland,Australia,-27.4698,153.0251,9/16/20,1150,6.0,1111.0
63320,South Australia,Australia,-34.9285,138.6007,9/16/20,466,4.0,462.0
63321,Tasmania,Australia,-42.8821,147.3272,9/16/20,230,13.0,217.0
63322,Victoria,Australia,-37.8136,144.9631,9/16/20,19970,745.0,18217.0
63323,Western Australia,Australia,-31.9505,115.8605,9/16/20,661,9.0,648.0
63324,,Austria,47.5162,14.5501,9/16/20,35073,758.0,27655.0
63325,,Azerbaijan,40.1431,47.5769,9/16/20,38658,569.0,36149.0
63326,,Bahamas,25.025885,-78.035889,9/16/20,3087,69.0,1533.0
63327,,Bahrain,26.0275,50.55,9/16/20,62484,216.0,55444.0
63328,,Bangladesh,23.685,90.3563,9/16/20,342671,4823.0,247969.0
63329,,Barbados,13.1939,-59.5432,9/16/20,185,7.0,171.0
63330,,Belarus,53.7098,27.9534,9/16/20,74763,767.0,72810.0
63331,,Belgium,50.8333,4.469936,9/16/20,95948,9935.0,18810.0
63332,,Belize,17.1899,-88.4976,9/16/20,1536,19.0,696.0
63333,,Benin,9.3077,2.3158,9/16/20,2280,40.0,1942.0
63334,,Bhutan,27.5142,90.4336,9/16/20,246,0.0,175.0
63335,,Bolivia,-16.2902,-63.5887,9/16/20,128872,7478.0,87031.0
63336,,Bosnia and Herzegovina,43.9159,17.6791,9/16/20,24211,736.0,16990.0
63337,,Botswana,-22.3285,24.6849,9/16/20,2463,11.0,575.0
63338,,Brazil,-14.235,-51.9253,9/16/20,4419083,134106.0,3845464.0
63339,,Brunei,4.5353,114.7277,9/16/20,145,3.0,139.0
63340,,Bulgaria,42.7339,25.4858,9/16/20,18390,739.0,13241.0
63341,,Burkina Faso,12.2383,-1.5616,9/16/20,1748,56.0,1162.0
63342,,Burma,21.9162,95.956,9/16/20,3894,46.0,908.0
63343,,Burundi,-3.3731,29.9189,9/16/20,472,1.0,374.0
63344,,Cabo Verde,16.5388,-23.0418,9/16/20,4978,47.0,4430.0
63345,,Cambodia,11.55,104.9167,9/16/20,275,0.0,274.0
63346,,Cameroon,3.8480000000000003,11.5021,9/16/20,20303,,18837.0
63347,Alberta,Canada,53.9333,-116.5765,9/16/20,16128,254.0,
63348,British Columbia,Canada,53.7267,-127.6476,9/16/20,7498,219.0,
63349,Diamond Princess,Canada,0.0,0.0,9/16/20,0,1.0,
63350,Grand Princess,Canada,0.0,0.0,9/16/20,13,0.0,
63351,Manitoba,Canada,53.7609,-98.8139,9/16/20,1489,16.0,
63352,New Brunswick,Canada,46.5653,-66.4619,9/16/20,194,2.0,
63353,Newfoundland and Labrador,Canada,53.1355,-57.6604,9/16/20,271,3.0,
63354,Northwest Territories,Canada,64.8255,-124.8457,9/16/20,5,0.0,
63355,Nova Scotia,Canada,44.681999999999995,-63.7443,9/16/20,1086,,
63356,Ontario,Canada,51.2538,-85.3232,9/16/20,47488,2872.0,
63357,Prince Edward Island,Canada,46.5107,-63.4168,9/16/20,57,0.0,
63358,Quebec,Canada,52.9399,-73.5491,9/16/20,65857,5788.0,
63359,Saskatchewan,Canada,52.9399,-106.4509,9/16/20,1751,24.0,
63360,Yukon,Canada,64.2823,-135.0,9/16/20,15,0.0,
63361,,Central African Republic,6.6111,20.9394,9/16/20,4782,62.0,1830.0
63362,,Chad,15.4542,18.7322,9/16/20,1090,81.0,960.0
63363,,Chile,-35.6751,-71.543,9/16/20,439287,12058.0,411853.0
63364,Anhui,China,31.8257,117.2264,9/16/20,991,6.0,985.0
63365,Beijing,China,40.1824,116.4142,9/16/20,935,9.0,926.0
63366,Chongqing,China,30.0572,107.874,9/16/20,584,6.0,577.0
63367,Fujian,China,26.0789,117.9874,9/16/20,392,1.0,377.0
63368,Gansu,China,35.7518,104.2861,9/16/20,170,2.0,168.0
63369,Guangdong,China,23.3417,113.4244,9/16/20,1784,8.0,1760.0
63370,Guangxi,China,23.8298,108.7881,9/16/20,258,2.0,253.0
63371,Guizhou,China,26.8154,106.8748,9/16/20,147,2.0,145.0
63372,Hainan,China,19.1959,109.7453,9/16/20,171,6.0,165.0
63373,Hebei,China,39.549,116.1306,9/16/20,365,6.0,
63374,Heilongjiang,China,47.861999999999995,127.7615,9/16/20,948,,935.0
63375,Henan,China,37.8957,114.9042,9/16/20,1278,22.0,
63376,Hong Kong,China,22.3,114.2,9/16/20,4984,102.0,4663.0
63377,Hubei,China,30.9756,112.2707,9/16/20,68139,4512.0,63627.0
63378,Hunan,China,27.6104,111.7088,9/16/20,1019,4.0,1015.0
63379,Inner Mongolia,China,44.0935,113.9448,9/16/20,261,1.0,259.0
63380,Jiangsu,China,32.9711,119.455,9/16/20,665,0.0,663.0
63381,Jiangxi,China,27.614,115.7221,9/16/20,935,1.0,934.0
63382,Jilin,China,43.6661,126.1923,9/16/20,157,2.0,155.0
63383,Liaoning,China,41.2956,122.6085,9/16/20,264,2.0,262.0
63384,Macau,China,22.1667,113.55,9/16/20,46,0.0,46.0
63385,Ningxia,China,37.2692,106.1655,9/16/20,75,0.0,75.0
63386,Qinghai,China,35.7452,95.9956,9/16/20,18,0.0,18.0
63387,Shaanxi,China,35.1917,108.8701,9/16/20,384,3.0,371.0
63388,Shandong,China,36.3427,118.1498,9/16/20,831,7.0,813.0
63389,Shanghai,China,31.201999999999998,121.4491,9/16/20,954,,909.0
63390,Shanxi,China,37.5777,112.2922,9/16/20,203,0.0,202.0
63391,Sichuan,China,30.6171,102.7103,9/16/20,670,3.0,650.0
63392,Tianjin,China,39.3054,117.323,9/16/20,234,3.0,225.0
63393,Tibet,China,31.6927,88.0924,9/16/20,1,0.0,1.0
63394,Xinjiang,China,41.1129,85.2401,9/16/20,902,3.0,899.0
63395,Yunnan,China,24.974,101.48700000000001,9/16/20,206,,195.0
63396,Zhejiang,China,29.1832,120.0934,9/16/20,1282,1.0,1272.0
63397,,Colombia,4.5709,-74.2973,9/16/20,736377,23478.0,610078.0
63398,,Comoros,-11.6455,43.3333,9/16/20,467,7.0,446.0
63399,,Congo (Brazzaville),-0.228,15.8277,9/16/20,4934,88.0,3887.0
63400,,Congo (Kinshasa),-4.0383,21.7587,9/16/20,10414,267.0,9827.0
63401,,Costa Rica,9.7489,-83.7534,9/16/20,59516,649.0,21752.0
63402,,Cote d'Ivoire,7.54,-5.5471,9/16/20,19132,120.0,18289.0
63403,,Croatia,45.1,15.2,9/16/20,14029,236.0,11690.0
63404,,Cuba,21.521757,-77.78116700000002,9/16/20,4876,109.0,4131.0
63405,,Cyprus,35.1264,33.4299,9/16/20,1548,22.0,1282.0
63406,,Czechia,49.8175,15.472999999999999,9/16/20,41032,,22931.0
63407,Faroe Islands,Denmark,61.8926,-6.9118,9/16/20,428,0.0,412.0
63408,Greenland,Denmark,71.7069,-42.6043,9/16/20,14,0.0,14.0
63409,,Denmark,56.2639,9.5018,9/16/20,20571,633.0,16557.0
63410,,Diamond Princess,0.0,0.0,9/16/20,712,13.0,651.0
63411,,Djibouti,11.8251,42.5903,9/16/20,5399,61.0,5333.0
63412,,Dominica,15.415,-61.371,9/16/20,24,0.0,18.0
63413,,Dominican Republic,18.7357,-70.1627,9/16/20,105521,2009.0,78891.0
63414,,Ecuador,-1.8312,-78.1834,9/16/20,121525,10996.0,97063.0
63415,,Egypt,26.820553000000004,30.802497999999996,9/16/20,101500,,86549.0
63416,,El Salvador,13.7942,-88.8965,9/16/20,27163,796.0,19960.0
63417,,Equatorial Guinea,1.6508,10.2679,9/16/20,5000,83.0,4496.0
63418,,Eritrea,15.1794,39.7823,9/16/20,364,0.0,305.0
63419,,Estonia,58.5953,25.0136,9/16/20,2756,64.0,2318.0
63420,,Eswatini,-26.5225,31.4659,9/16/20,5155,101.0,4418.0
63421,,Ethiopia,9.145,40.4897,9/16/20,66224,1045.0,26665.0
63422,,Fiji,-17.7134,178.065,9/16/20,32,2.0,24.0
63423,,Finland,61.92411,25.748151,9/16/20,8750,339.0,7700.0
63424,French Guiana,France,3.9339,-53.1258,9/16/20,9595,65.0,9235.0
63425,French Polynesia,France,-17.6797,149.4068,9/16/20,1099,2.0,672.0
63426,Guadeloupe,France,16.265,-61.551,9/16/20,3426,26.0,837.0
63427,Martinique,France,14.6415,-61.0242,9/16/20,1122,18.0,98.0
63428,Mayotte,France,-12.8275,45.166244,9/16/20,3374,40.0,2964.0
63429,New Caledonia,France,-20.904304999999997,165.618042,9/16/20,26,,26.0
63430,Reunion,France,-21.1151,55.5364,9/16/20,3002,15.0,1313.0
63431,Saint Barthelemy,France,17.9,-62.8333,9/16/20,23,0.0,16.0
63432,Saint Pierre and Miquelon,France,46.8852,-56.3159,9/16/20,11,0.0,5.0
63433,St Martin,France,18.0708,-63.0501,9/16/20,330,6.0,206.0
63434,,France,46.2276,2.2137,9/16/20,421861,30884.0,75921.0
63435,,Gabon,-0.8037,11.6094,9/16/20,8678,53.0,7827.0
63436,,Gambia,13.4432,-15.3101,9/16/20,3440,107.0,1851.0
